Block,City,Zip,CrimeCode,CrimeDescription,AgencyId,Location 1
20300 STANTON AV,CASTRO VALLEY,94546,13B,BATTERY:SPOUSE/EX SPOUSE/DATE/ETC,ACSO,"(37.69620542, -122.09069671)"
20300 WISTERIA ST,CASTRO VALLEY,94546,13B,INFLICT CORPORAL INJURY ON SPOUSE/COHABITANT,ACSO,"(37.69723779, -122.08556193)"
20300 WISTERIA ST,CASTRO VALLEY,94546,13A,EXHIBIT DEADLY WEAPON OTHER THAN FIREARM,ACSO,"(37.69723779, -122.08556193)"
20300 WISTERIA ST,CASTRO VALLEY,94546,13A,VIOLATE CIVIL RIGHTS BY FORCE OR THREAT OF FORCE,ACSO,"(37.69723779, -122.08556193)"
20300 WISTERIA ST,CASTRO VALLEY,94546,13A,WILLFUL CRUELTY TO CHILD:POSSIBLE INJURY/DEATH,ACSO,"(37.69723779, -122.08556193)"
20300 WISTERIA ST,CASTRO VALLEY,94546,13B,BATTERY:SPOUSE/EX SPOUSE/DATE/ETC,ACSO,"(37.69723948, -122.08559989)"
20300 WISTERIA ST,CASTRO VALLEY,94546,13B,BATTERY:SPOUSE/EX SPOUSE/DATE/ETC,ACSO,"(37.69723779, -122.08556193)"
20300 WISTERIA ST,CASTRO VALLEY,94546,11D,LEWD OR LASCIVIOUS ACTS W/CHILD UNDER 14 YEARS,ACSO,"(37.69743407, -122.08562023)"
20300 WISTERIA ST,CASTRO VALLEY,94546,13A,FORCE OR ADW NOT FIREARM:GBI LIKELY,ACSO,"(37.69729069, -122.08563183)"
20400 ANITA AV,CASTRO VALLEY,94546,13A,WILLFUL CRUELTY TO CHILD:POSSIBLE INJURY/DEATH,ACSO,"(37.6973491, -122.08328692)"
20400 ANITA AV,CASTRO VALLEY,94546,13B,BATTERY:SPOUSE/EX SPOUSE/DATE/ETC,ACSO,"(37.69739536, -122.08329268)"
20400 ANITA AV,CASTRO VALLEY,94546,13B,WILLFUL CRUELTY TO CHILD,ACSO,"(37.69725814, -122.08323935)"
20400 ANITA AV,CASTRO VALLEY,94546,13B,BATTERY:SPOUSE/EX SPOUSE/DATE/ETC,ACSO,"(37.6973491, -122.08328692)"
20400 ANITA AV,CASTRO VALLEY,94546,13A,FORCE OR ADW NOT FIREARM:GBI LIKELY,ACSO,"(37.6973491, -122.08328692)"
20400 BEACON HILL CT,CASTRO VALLEY,94552,13B,BATTERY:SPOUSE/EX SPOUSE/DATE/ETC,ACSO,"(37.70086624, -122.05207402)"
20400 MARSHALL ST,CASTRO VALLEY,94546,13B,WILLFUL CRUELTY TO CHILD,ACSO,"(37.69731713, -122.06584149)"
20400 MARSHALL ST,CASTRO VALLEY,94546,13B,INFLICT CORPORAL INJURY ON SPOUSE/COHABITANT,ACSO,"(37.69731713, -122.06584149)"
20400 MEEKLAND AV,HAYWARD,94541,13B,BATTERY ON PERSON,ACSO,"(37.6753484, -122.10860008)"
20400 MEEKLAND AV,HAYWARD,94541,13A,EXHIBIT FIREARM,ACSO,"(37.6753484, -122.10860008)"
20400 REDWOOD RD,CASTRO VALLEY,94546,13B,WILLFUL CRUELTY TO CHILD,ACSO,"(37.69678102, -122.07383632)"
20400 REDWOOD RD,CASTRO VALLEY,94546,100,KIDNAP TO COMMIT ROBBERY/RAPE/289 PC/ETC,ACSO,"(37.69678102, -122.07383632)"
20400 REDWOOD RD,CASTRO VALLEY,94546,13B,BATTERY ON PERSON,ACSO,"(37.69678102, -122.07383632)"
20400 ROYAL AV,HAYWARD,94541,13B,BATTERY ON PERSON,ACSO,"(37.66868334, -122.11485551)"
20400 ROYAL AV,HAYWARD,94541,11D,SEXUAL BATTERY -AGAINST VICTIM`S WILL FOR SEXUAL AROUSAL,ACSO,"(37.66868334, -122.11485551)"
20400 ROYAL AV,HAYWARD,94541,11D,SEXUAL BATTERY -AGAINST VICTIM`S WILL FOR SEXUAL AROUSAL,ACSO,"(37.66868334, -122.11485551)"
20400 ROYAL AV,HAYWARD,94541,13B,BATTERY ON PERSON,ACSO,"(37.66868334, -122.11485551)"
20400 ROYAL AV,HAYWARD,94541,13B,BATTERY ON PERSON,ACSO,"(37.66868334, -122.11485551)"
20400 ROYAL AV,HAYWARD,94541,13B,BATTERY ON SCHOOL EMPLOYEE W/INJURY,ACSO,"(37.66868334, -122.11485551)"
20400 ROYAL AV,HAYWARD,94541,13A,EXHIBIT FIREARM,ACSO,"(37.66868334, -122.11485551)"
20400 ROYAL AV,HAYWARD,94541,13B,BATTERY ON SCHOOL EMPLOYEE,ACSO,"(37.66868334, -122.11485551)"
20400 ROYAL AV,HAYWARD,94541,13B,BATTERY ON PERSON,ACSO,"(37.66868334, -122.11485551)"
20400 ROYAL AV,HAYWARD,94541,13B,BATTERY ON PERSON,ACSO,"(37.66868334, -122.11485551)"
20400 ROYAL AV,HAYWARD,94541,13B,BATTERY ON PERSON,ACSO,"(37.66868334, -122.11485551)"
20400 ROYAL AV,HAYWARD,94541,13B,BATTERY ON PERSON ON SCHOOL/HOSPITAL/PARK PROPERTY,ACSO,"(37.66868334, -122.11485551)"
20400 ROYAL AV,HAYWARD,94541,13B,INFLICT CORPORAL INJURY ON SPOUSE/COHABITANT,ACSO,"(37.66868334, -122.11485551)"
20400 ROYAL AV,HAYWARD,94541,13B,BATTERY ON PERSON,ACSO,"(37.66868334, -122.11485551)"
20400 ROYAL AV,HAYWARD,94541,100,KIDNAPPING,ACSO,"(37.66868334, -122.11485551)"
20400 SANTA MARIA AV,CASTRO VALLEY,94546,13B,INFLICT CORPORAL INJURY ON SPOUSE/COHABITANT,ACSO,"(37.69770466, -122.07841919)"
20400 SANTA MARIA AV,CASTRO VALLEY,94546,13B,INFLICT CORPORAL INJURY ON SPOUSE/COHABITANT,ACSO,"(37.69770466, -122.07841919)"
20400 SANTA MARIA AV,CASTRO VALLEY,94546,13A,ADW NOT A FIREARM ON P.O./FIREFIGHTER:GBI LIKELY,ACSO,"(37.69770466, -122.07841919)"
20400 SANTA MARIA AV,CASTRO VALLEY,94546,13A,FORCE OR ADW NOT FIREARM:GBI LIKELY,ACSO,"(37.69770466, -122.07841919)"
20400 TIMES AV,HAYWARD,94541,13B,WILLFUL CRUELTY TO CHILD,ACSO,"(37.67497482, -122.11054692)"
20400 WISTERIA ST,CASTRO VALLEY,94546,11C,SEXUAL PENETRATION WITH FORCE/ETC,ACSO,"(37.69678731, -122.08546511)"
20400 WISTERIA ST,CASTRO VALLEY,94546,13B,INFLICT CORPORAL INJURY ON SPOUSE/COHABITANT,ACSO,"(37.69678731, -122.08546511)"
20500 ANITA AV,CASTRO VALLEY,94546,13B,INFLICT CORPORAL INJURY ON SPOUSE/COHABITANT,ACSO,"(37.69714864, -122.08326195)"
20500 CAMBRIDGE AV,HAYWARD,94541,13A,FORCE OR ADW NOT FIREARM:GBI LIKELY,ACSO,"(37.68468642, -122.10168913)"
20500 CAMBRIDGE AV,HAYWARD,94541,13B,INFLICT CORPORAL INJURY ON SPOUSE/COHABITANT,ACSO,"(37.68468642, -122.10168913)"
20500 MARSHALL ST,CASTRO VALLEY,94546,13B,WILLFUL CRUELTY TO CHILD,ACSO,"(37.69703374, -122.06588533)"
20500 MISSION BL,HAYWARD,94541,13B,BATTERY:SPOUSE/EX SPOUSE/DATE/ETC,ACSO,"(37.68527738, -122.10008078)"
20500 STANTON AV,CASTRO VALLEY,94546,13B,BATTERY ON PERSON,ACSO,"(37.69503213, -122.09032043)"
20500 WISTERIA ST,CASTRO VALLEY,94546,13B,BATTERY W/SERIOUS BODILY INJURY,ACSO,"(37.69656563, -122.08539827)"
20500 YEANDLE AV,CASTRO VALLEY,94546,13B,BATTERY:SPOUSE/EX SPOUSE/DATE/ETC,ACSO,"(37.695809, -122.07114655)"
20600 CONGRESS WY,CASTRO VALLEY,94546,13B,BATTERY:SPOUSE/EX SPOUSE/DATE/ETC,ACSO,"(37.69560054, -122.08713636)"
20600 CONGRESS WY,CASTRO VALLEY,94546,13A,FORCE OR ADW NOT FIREARM:GBI LIKELY,ACSO,"(37.69560054, -122.08713636)"
20600 FOREST AV,CASTRO VALLEY,94546,13A,WILLFUL CRUELTY TO CHILD:POSSIBLE INJURY/DEATH,ACSO,"(37.69553678, -122.06897068)"
20600 REDWOOD RD,CASTRO VALLEY,94546,13B,BATTERY W/SERIOUS BODILY INJURY,ACSO,"(37.69758819, -122.0739929)"
20600 REDWOOD RD,CASTRO VALLEY,94546,13A,EXHIBIT DEADLY WEAPON OTHER THAN FIREARM,ACSO,"(37.69758819, -122.0739929)"
20600 REDWOOD RD,CASTRO VALLEY,94546,13B,INFLICT CORPORAL INJURY ON SPOUSE/COHABITANT,ACSO,"(37.69758819, -122.0739929)"
20600 REDWOOD RD,CASTRO VALLEY,94546,13A,FORCE OR ADW NOT FIREARM:GBI LIKELY,ACSO,"(37.69758819, -122.0739929)"
20600 REDWOOD RD,CASTRO VALLEY,94546,11D,SEXUAL BATTERY -AGAINST VICTIM`S WILL FOR SEXUAL AROUSAL,ACSO,"(37.69628249, -122.07382352)"
20600 REDWOOD RD,CASTRO VALLEY,94546,13B,INFLICT CORPORAL INJURY ON SPOUSE/COHABITANT,ACSO,"(37.69641723, -122.073827)"
20600 REDWOOD RD,CASTRO VALLEY,94546,13B,BATTERY ON PERSON,ACSO,"(37.69758819, -122.0739929)"
20600 REDWOOD RD,CASTRO VALLEY,94546,13B,BATTERY ON PERSON,ACSO,"(37.69758819, -122.0739929)"
20600 RUSTIC DR,CASTRO VALLEY,94546,13B,OBSTRUCT/RESIST EXECUTIVE OFFICER,ACSO,"(37.69602873, -122.07807842)"
20600 RUSTIC DR,CASTRO VALLEY,94546,13B,BATTERY ON PERSON,ACSO,"(37.69602873, -122.07807842)"
20600 RUSTIC DR,CASTRO VALLEY,94546,13B,BATTERY ON PERSON,ACSO,"(37.69592148, -122.07771937)"
20700 ANGUS WY,HAYWARD,94541,100,FALSE IMPRISONMENT W/VIOLENCE/ETC,ACSO,"(37.68686385, -122.09947396)"
20700 ANGUS WY,HAYWARD,94541,13B,INFLICT CORPORAL INJURY ON SPOUSE/COHABITANT,ACSO,"(37.68686385, -122.09947396)"
20700 MARION ST,HAYWARD,94541,13B,INFLICT CORPORAL INJURY ON SPOUSE/COHABITANT,ACSO,"(37.68822687, -122.09755849)"
20700 RUTLEDGE RD,CASTRO VALLEY,94546,13B,BATTERY ON PERSON,ACSO,"(37.69432922, -122.08506242)"
20700 RUTLEDGE RD,CASTRO VALLEY,94546,13A,EXHIBIT DEADLY WEAPON OTHER THAN FIREARM,ACSO,"(37.69432922, -122.08506242)"
20800 AGNES LA,HAYWARD,94541,13B,INFLICT CORPORAL INJURY ON SPOUSE/COHABITANT,ACSO,"(37.68205527, -122.10285233)"
20800 BAKER RD,CASTRO VALLEY,94546,13A,ADW NOT A FIREARM ON P.O./FIREFIGHTER:GBI LIKELY,ACSO,"(37.69380018, -122.08357895)"
20800 BAKER RD,CASTRO VALLEY,94546,13B,BATTERY ON PERSON,ACSO,"(37.69380018, -122.08357895)"
20800 BAKER RD,CASTRO VALLEY,94546,13A,FORCE OR ADW NOT FIREARM:GBI LIKELY,ACSO,"(37.69380018, -122.08357895)"
20800 BAKER RD,CASTRO VALLEY,94546,13B,BATTERY ON PERSON,ACSO,"(37.69380018, -122.08357895)"
20800 BIRCH ST,HAYWARD,94541,13A,FORCE OR ADW NOT FIREARM:GBI LIKELY,ACSO,"(37.68494028, -122.09640011)"
20800 CAMBRIDGE AV,HAYWARD,94541,13B,BATTERY:SPOUSE/EX SPOUSE/DATE/ETC,ACSO,"(37.68399397, -122.10129432)"
20800 CHESTER ST,CASTRO VALLEY,94546,13B,BATTERY:SPOUSE/EX SPOUSE/DATE/ETC,ACSO,"(37.6947363, -122.08011027)"
20800 CHESTER ST,CASTRO VALLEY,94546,13B,BATTERY:SPOUSE/EX SPOUSE/DATE/ETC,ACSO,"(37.6946879, -122.08010948)"
20800 CHESTER ST,CASTRO VALLEY,94546,13B,INFLICT CORPORAL INJURY ON SPOUSE/COHABITANT,ACSO,"(37.6947242, -122.08011007)"
20800 FUCHSIA CT,HAYWARD,94541,13B,INFLICT CORPORAL INJURY ON SPOUSE/COHABITANT,ACSO,"(37.68201535, -122.10340979)"
20800 LAKE CHABOT RD,CASTRO VALLEY,94546,13B,BATTERY ON PEACE OFFICER/EMERGENCY PERSONNEL/ETC,ACSO,"(37.69422889, -122.0865106)"
20800 MISSION BL,HAYWARD,94541,13A,EXHIBIT DEADLY WEAPON OTHER THAN FIREARM,ACSO,"(37.68447328, -122.09907834)"
20800 MISSION BL,HAYWARD,94541,13B,INFLICT CORPORAL INJURY ON SPOUSE/COHABITANT,ACSO,"(37.68461818, -122.09926003)"
20800 MISSION BL,HAYWARD,94541,13A,WILLFUL CRUELTY TO CHILD:POSSIBLE INJURY/DEATH,ACSO,"(37.68461818, -122.09926003)"
20800 ROYAL AV,HAYWARD,94541,13B,BATTERY ON PERSON,ACSO,"(37.66794412, -122.1144297)"
20800 RUTLEDGE RD,CASTRO VALLEY,94546,13B,BATTERY ON PERSON,ACSO,"(37.69404934, -122.08497939)"
20800 WILBEAM AV,CASTRO VALLEY,94546,100,FALSE IMPRISONMENT W/VIOLENCE/ETC,ACSO,"(37.6940861, -122.07717367)"
20800 WILBEAM AV,CASTRO VALLEY,94546,13B,INFLICT CORPORAL INJURY ON SPOUSE/COHABITANT,ACSO,"(37.6940861, -122.07717367)"
20800 WILBEAM AV,CASTRO VALLEY,94546,13A,FORCE OR ADW NOT FIREARM:GBI LIKELY,ACSO,"(37.69412262, -122.07713571)"
20800 WILBEAM AV,CASTRO VALLEY,94546,13B,BATTERY:SPOUSE/EX SPOUSE/DATE/ETC,ACSO,"(37.69417078, -122.07713658)"
20800 WILBEAM AV,CASTRO VALLEY,94546,13B,BATTERY:SPOUSE/EX SPOUSE/DATE/ETC,ACSO,"(37.6940861, -122.07717367)"
20800 WILBEAM AV,CASTRO VALLEY,94546,13B,INFLICT CORPORAL INJURY ON SPOUSE/COHABITANT,ACSO,"(37.6941467, -122.07713615)"
20800 WILBEAM AV,CASTRO VALLEY,94546,13B,INFLICT CORPORAL INJURY ON SPOUSE/COHABITANT,ACSO,"(37.6940861, -122.07717367)"
20800 WILBEAM AV,CASTRO VALLEY,94546,13A,WILLFUL CRUELTY TO CHILD:POSSIBLE INJURY/DEATH,ACSO,"(37.6940861, -122.07717367)"
20800 WILBEAM AV,CASTRO VALLEY,94546,13B,BATTERY:SPOUSE/EX SPOUSE/DATE/ETC,ACSO,"(37.6940861, -122.07717367)"
20900 CARDOZA CT,HAYWARD,94541,13B,BATTERY:SPOUSE/EX SPOUSE/DATE/ETC,ACSO,"(37.6829391, -122.10122449)"
20900 CARDOZA CT,HAYWARD,94541,13B,INFLICT CORPORAL INJURY ON SPOUSE/COHABITANT,ACSO,"(37.6829391, -122.10122449)"
20900 CYPRESS RANCH RD,CASTRO VALLEY,94552,13A,ASSAULT WITH FIREARM ON PERSON,ACSO,"(37.70712819, -122.03622588)"
20900 ELBRIDGE CT,CASTRO VALLEY,94552,13A,FORCE OR ADW NOT FIREARM:GBI LIKELY,ACSO,"(37.71572324, -122.02166234)"
20900 ELBRIDGE CT,CASTRO VALLEY,94552,13B,INFLICT CORPORAL INJURY ON SPOUSE/COHABITANT,ACSO,"(37.71572324, -122.02166234)"
20900 GARDEN AV,HAYWARD,94541,11A,RAPE BY FORCE/FEAR/ETC,ACSO,"(37.66942361, -122.11201444)"
20900 GARDEN AV,HAYWARD,94541,11D,LEWD OR LASCIVIOUS ACTS W/CHILD UNDER 14 YEARS,ACSO,"(37.66942361, -122.11201444)"
20900 LOCUST ST,HAYWARD,94541,13B,INFLICT CORPORAL INJURY ON SPOUSE/COHABITANT,ACSO,"(37.6843648, -122.09304932)"
20900 MISSION BL,HAYWARD,94541,13B,OBSTRUCT/RESIST EXECUTIVE OFFICER,ACSO,"(37.68432483, -122.09890108)"
20900 MISSION BL,HAYWARD,94541,13B,BATTERY W/SERIOUS BODILY INJURY,ACSO,"(37.68394311, -122.09868222)"
20900 MISSION BL,HAYWARD,94541,13B,BATTERY ON PERSON,ACSO,"(37.68375936, -122.09845201)"
20900 MISSION BL,HAYWARD,94541,13B,INFLICT CORPORAL INJURY ON SPOUSE/COHABITANT,ACSO,"(37.68374098, -122.09842898)"
20900 MISSION BL,HAYWARD,94541,13B,BATTERY:SPOUSE/EX SPOUSE/DATE/ETC,ACSO,"(37.68394311, -122.09868222)"
20900 REDWOOD RD,CASTRO VALLEY,94546,13B,BATTERY W/SERIOUS BODILY INJURY,ACSO,"(37.6931086, -122.07395227)"
20900 REDWOOD RD,CASTRO VALLEY,94546,13B,BATTERY W/SERIOUS BODILY INJURY,ACSO,"(37.6931086, -122.07395227)"
20900 WILBEAM AV,CASTRO VALLEY,94546,13B,BATTERY:SPOUSE/EX SPOUSE/DATE/ETC,ACSO,"(37.69378552, -122.0771296)"
21000 BAKER RD,CASTRO VALLEY,94546,13B,INFLICT CORPORAL INJURY ON SPOUSE/COHABITANT,ACSO,"(37.69299382, -122.08324538)"
21000 BAKER RD,CASTRO VALLEY,94546,100,FALSE IMPRISONMENT,ACSO,"(37.69299382, -122.08324538)"
21000 GREENWOOD CI,CASTRO VALLEY,94552,13B,INFLICT CORPORAL INJURY ON SPOUSE/COHABITANT,ACSO,"(37.70912727, -122.02875115)"
21000 GREENWOOD CI,CASTRO VALLEY,94552,13B,INFLICT CORPORAL INJURY ON SPOUSE/COHABITANT,ACSO,"(37.70912727, -122.02875115)"
21000 GREENWOOD CI,CASTRO VALLEY,94552,13B,INFLICT CORPORAL INJURY ON SPOUSE/COHABITANT,ACSO,"(37.70912727, -122.02875115)"
21000 MISSION BL,HAYWARD,94541,13A,EXHIBIT FIREARM,ACSO,"(37.68312847, -122.0974228)"
21000 MISSION BL,HAYWARD,94541,13B,BATTERY ON PERSON,ACSO,"(37.68312847, -122.0974228)"
21000 MONTGOMERY AV,HAYWARD,94541,13B,BATTERY ON PERSON,ACSO,"(37.68239433, -122.09834454)"
21000 REDWOOD RD,CASTRO VALLEY,94546,13B,INFLICT CORPORAL INJURY ON SPOUSE/COHABITANT,ACSO,"(37.69286468, -122.07373956)"
21000 REDWOOD RD,CASTRO VALLEY,94546,13B,INFLICT CORPORAL INJURY ON SPOUSE/COHABITANT,ACSO,"(37.69317849, -122.07373924)"
21000 REDWOOD RD,CASTRO VALLEY,94546,13B,BATTERY ON PERSON,ACSO,"(37.69317849, -122.07373924)"
21000 WESTERN BL,HAYWARD,94541,13B,WILLFUL CRUELTY TO CHILD,ACSO,"(37.68020118, -122.10218393)"
21000 WESTERN BL,HAYWARD,94541,13B,BATTERY:SPOUSE/EX SPOUSE/DATE/ETC,ACSO,"(37.68020118, -122.10218393)"
21000 WILBEAM AV,CASTRO VALLEY,94546,100,FALSE IMPRISONMENT W/VIOLENCE/ETC,ACSO,"(37.69288218, -122.07715004)"
21000 WILBEAM AV,CASTRO VALLEY,94546,13B,INFLICT CORPORAL INJURY ON SPOUSE/COHABITANT,ACSO,"(37.69288218, -122.07715004)"
21000 WILBEAM AV,CASTRO VALLEY,94546,13B,BATTERY ON PERSON,ACSO,"(37.69323172, -122.07711955)"
2100 166TH AV,SAN LEANDRO,94578,13B,INFLICT CORPORAL INJURY ON SPOUSE/COHABITANT,ACSO,"(37.69844224, -122.10286075)"
2100 166TH AV,SAN LEANDRO,94578,13B,INFLICT CORPORAL INJURY ON SPOUSE/COHABITANT,ACSO,"(37.69844224, -122.10286075)"
2100 166TH AV,SAN LEANDRO,94578,13B,INFLICT CORPORAL INJURY ON SPOUSE/COHABITANT,ACSO,"(37.69844224, -122.10286075)"
2100 BOCKMAN RD,SAN LORENZO,94580,13A,FORCE OR ADW NOT FIREARM:GBI LIKELY,ACSO,"(37.67235542, -122.14965156)"
2100 BRIGHT PL,HAYWARD,94541,13B,BATTERY ON PERSON,ACSO,"(37.67146383, -122.0580623)"
2100 CORTE HORNITOS,SAN LORENZO,94580,13A,FORCE OR ADW NOT FIREARM:GBI LIKELY,ACSO,"(37.67163404, -122.15054201)"
2100 DEXTER CT,HAYWARD,94541,13B,INFLICT CORPORAL INJURY ON SPOUSE/COHABITANT,ACSO,"(37.68105112, -122.06075677)"
2100 KELLY ST,HAYWARD,94541,13B,INFLICT CORPORAL INJURY ON SPOUSE/COHABITANT,ACSO,"(37.68379453, -122.06320459)"
2100 KELLY ST,HAYWARD,94541,13B,BATTERY:SPOUSE/EX SPOUSE/DATE/ETC,ACSO,"(37.68379453, -122.06320459)"
2100 KELLY ST,HAYWARD,94541,13A,WILLFUL CRUELTY TO CHILD:POSSIBLE INJURY/DEATH,ACSO,"(37.68378599, -122.06298038)"
2100 KELLY ST,HAYWARD,94541,13A,WILLFUL CRUELTY TO CHILD:POSSIBLE INJURY/DEATH,ACSO,"(37.68379453, -122.06320459)"
2100 LUNA AV,SAN LEANDRO,94578,100,FALSE IMPRISONMENT,ACSO,"(37.71269903, -122.12421761)"
2100 LUNA AV,SAN LEANDRO,94578,13B,BATTERY:SPOUSE/EX SPOUSE/DATE/ETC,ACSO,"(37.71269903, -122.12421761)"
2100 LUNA AV,SAN LEANDRO,94578,13A,WILLFUL CRUELTY TO CHILD:POSSIBLE INJURY/DEATH,ACSO,"(37.71269903, -122.12421761)"
2100 LUNA AV,SAN LEANDRO,94578,13B,WILLFUL CRUELTY TO CHILD,ACSO,"(37.71269903, -122.12421761)"
2100 MANCHESTER RD,SAN LEANDRO,94578,13B,BATTERY ON PERSON,ACSO,"(37.70721617, -122.11301118)"
2100 MIRAMAR AV,SAN LEANDRO,94578,13A,WILLFUL CRUELTY TO CHILD:POSSIBLE INJURY/DEATH,ACSO,"(37.70154173, -122.10616358)"
2100 MIRAMONTE AV,SAN LEANDRO,94578,13A,EXHIBIT DEADLY WEAPON OTHER THAN FIREARM,ACSO,"(37.70052954, -122.10524628)"
2100 REGENT WY,SAN LEANDRO,94546,13B,BATTERY:SPOUSE/EX SPOUSE/DATE/ETC,ACSO,"(37.69182593, -122.09748643)"
2100 REGENT WY,SAN LEANDRO,94546,13A,EXHIBIT DEADLY WEAPON OTHER THAN FIREARM,ACSO,"(37.69185087, -122.09743218)"
2100 REGENT WY,SAN LEANDRO,94546,13A,WILLFUL CRUELTY TO CHILD:POSSIBLE INJURY/DEATH,ACSO,"(37.69182593, -122.09748643)"
2100 REGENT WY,SAN LEANDRO,94546,13A,FORCE OR ADW NOT FIREARM:GBI LIKELY,ACSO,"(37.69185087, -122.09743218)"
2100 REGENT WY,SAN LEANDRO,94546,13B,INFLICT CORPORAL INJURY ON SPOUSE/COHABITANT,ACSO,"(37.69185087, -122.09743218)"
2100 SAN REMO CT,SAN LEANDRO,94578,13B,INFLICT CORPORAL INJURY ON SPOUSE/COHABITANT,ACSO,"(37.70400375, -122.10728038)"
2100 SOL ST,SAN LEANDRO,94578,13A,WILLFUL CRUELTY TO CHILD:POSSIBLE INJURY/DEATH,ACSO,"(37.71196734, -122.12350516)"
2100 SOL ST,SAN LEANDRO,94578,13B,BATTERY ON PERSON,ACSO,"(37.71196648, -122.12349347)"
2100 SOMERSET AV,SAN LEANDRO,94578,13B,INFLICT CORPORAL INJURY ON SPOUSE/COHABITANT,ACSO,"(37.69700735, -122.09979176)"
21100 ASPEN AV,CASTRO VALLEY,94546,13B,INFLICT CORPORAL INJURY ON SPOUSE/COHABITANT,ACSO,"(37.69309787, -122.06891269)"
21100 ASPEN AV,CASTRO VALLEY,94546,13B,WILLFUL CRUELTY TO CHILD,ACSO,"(37.69259203, -122.06929065)"
21100 ASPEN AV,CASTRO VALLEY,94546,100,FALSE IMPRISONMENT,ACSO,"(37.69259203, -122.06929065)"
21100 BARTLETT LA,HAYWARD,94541,13B,BATTERY:SPOUSE/EX SPOUSE/DATE/ETC,ACSO,"(37.67025131, -122.11144352)"
21100 GARDEN AV,HAYWARD,94541,13B,WILLFUL CRUELTY TO CHILD,ACSO,"(37.67052759, -122.11265111)"
21100 GARDEN AV,HAYWARD,94541,13B,INFLICT CORPORAL INJURY ON SPOUSE/COHABITANT,ACSO,"(37.67052759, -122.11265111)"
21100 GARDEN AV,HAYWARD,94541,13B,BATTERY ON PERSON,ACSO,"(37.67052759, -122.11265111)"
21100 MISSION BL,HAYWARD,94541,13B,INFLICT CORPORAL INJURY ON SPOUSE/COHABITANT,ACSO,"(37.68242112, -122.09655434)"
21100 MISSION BL,HAYWARD,94541,13B,WILLFUL CRUELTY TO CHILD,ACSO,"(37.68242112, -122.09655434)"
21100 MISSION BL,HAYWARD,94541,13B,INFLICT CORPORAL INJURY ON SPOUSE/COHABITANT,ACSO,"(37.68242112, -122.09655434)"
21100 MISSION BL,HAYWARD,94541,13A,EXHIBIT DEADLY WEAPON OTHER THAN FIREARM,ACSO,"(37.68270081, -122.09689764)"
21100 MISSION BL,HAYWARD,94541,13B,BATTERY:SPOUSE/EX SPOUSE/DATE/ETC,ACSO,"(37.68207361, -122.09636884)"
21100 OCEAN VIEW DR,HAYWARD,94541,13B,INFLICT CORPORAL INJURY ON SPOUSE/COHABITANT,ACSO,"(37.68419979, -122.0947179)"
21100 ROYAL AV,HAYWARD,94541,13B,INFLICT CORPORAL INJURY ON SPOUSE/COHABITANT,ACSO,"(37.66746507, -122.11408848)"
21100 ROYAL AV,HAYWARD,94541,13B,INFLICT CORPORAL INJURY ON SPOUSE/COHABITANT,ACSO,"(37.66746507, -122.11408848)"
21100 ROYAL AV,HAYWARD,94541,13A,FORCE OR ADW NOT FIREARM:GBI LIKELY,ACSO,"(37.66746507, -122.11408848)"
21100 ROYAL AV,HAYWARD,94541,13B,INFLICT CORPORAL INJURY ON SPOUSE/COHABITANT,ACSO,"(37.66746507, -122.11408848)"
21100 SAN MIGUEL AV,CASTRO VALLEY,94546,13B,WILLFUL CRUELTY TO CHILD,ACSO,"(37.69206367, -122.08119126)"
21100 WESTERN BL,HAYWARD,94541,13B,WILLFUL CRUELTY TO CHILD,ACSO,"(37.68000262, -122.10189536)"
21100 WESTERN BL,HAYWARD,94541,13B,INFLICT CORPORAL INJURY ON SPOUSE/COHABITANT,ACSO,"(37.68000262, -122.10189536)"
21200 FOOTHILL BL,HAYWARD,94541,13B,BATTERY ON PERSON,ACSO,"(37.68568137, -122.09310141)"
21200 GARDEN AV,HAYWARD,94541,11D,LEWD & LASCIVIOUS ACT W/CHILD 14/15:DEFENDANT 10 YRS OLDER,ACSO,"(37.67072716, -122.11277313)"
21200 GARDEN AV,HAYWARD,94541,13B,BATTERY:SPOUSE/EX SPOUSE/DATE/ETC,ACSO,"(37.67075319, -122.11278905)"
21200 GARDEN AV,HAYWARD,94541,13B,BATTERY:SPOUSE/EX SPOUSE/DATE/ETC,ACSO,"(37.67064039, -122.11272008)"
21200 HATHAWAY AV,HAYWARD,94541,11A,RAPE BY FORCE/FEAR/ETC,ACSO,"(37.6707692, -122.10818387)"
21200 KAHLERT ST,CASTRO VALLEY,94546,11A,RAPE:VICTIM INCAPABLE OF GIVING CONSENT,ACSO,"(37.68929538, -122.08425919)"
21200 KAHLERT ST,CASTRO VALLEY,94546,11C,SEXUAL PENETRATION W/FOREIGN OBJ:VICTIM INCAPABLE CONSENT,ACSO,"(37.68929538, -122.08425919)"
21200 KAHLERT ST,CASTRO VALLEY,94546,13B,BATTERY ON PERSON,ACSO,"(37.68914408, -122.08428904)"
21200 MEEKLAND AV,HAYWARD,94541,13B,INFLICT CORPORAL INJURY ON SPOUSE/COHABITANT,ACSO,"(37.669601, -122.1020356)"
21200 MISSION BL,HAYWARD,94541,13A,WILLFUL DISCHARGE FIREARM IN NEGLIGENT MANNER,ACSO,"(37.68195551, -122.09597465)"
